,Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests,Compilo,Match
32853,commons-collections/eclipse/org/apache/commons/collections4/set/UnmodifiableSet,True,26.0,408.0,False,,False,CFR-0.141,3382.0
32854,commons-collections/eclipse/org/apache/commons/collections4/set/ListOrderedSet,True,188.0,2629.0,False,,False,CFR-0.141,3389.0
32855,commons-collections/eclipse/org/apache/commons/collections4/ResettableIterator,True,0.0,13.0,True,0.0,,CFR-0.141,3296.0
32856,commons-collections/eclipse/org/apache/commons/collections4/bag/PredicatedBag,True,28.0,424.0,False,,False,CFR-0.141,3412.0
32857,commons-collections/eclipse/org/apache/commons/collections4/bag/AbstractSortedBagDecorator,True,14.0,229.0,False,,False,CFR-0.141,3422.0
32858,commons-collections/eclipse/org/apache/commons/collections4/bag/TreeBag,True,29.0,756.0,False,,False,CFR-0.141,3423.0
32859,commons-collections/eclipse/org/apache/commons/collections4/bag/SynchronizedSortedBag,True,52.0,308.0,False,,False,CFR-0.141,3415.0
32860,commons-collections/eclipse/org/apache/commons/collections4/bag/TransformedSortedBag,True,31.0,639.0,False,,False,CFR-0.141,3420.0
32861,commons-collections/eclipse/org/apache/commons/collections4/bag/PredicatedSortedBag,True,16.0,309.0,False,,False,CFR-0.141,3408.0
32862,commons-collections/eclipse/org/apache/commons/collections4/bag/package-info,True,,,False,,,CFR-0.141,3410.0
32863,commons-collections/eclipse/org/apache/commons/collections4/bag/AbstractBagDecorator,True,23.0,322.0,False,,False,CFR-0.141,3419.0
32864,commons-collections/eclipse/org/apache/commons/collections4/bag/CollectionSortedBag,True,115.0,1102.0,False,,False,CFR-0.141,3409.0
32865,commons-collections/eclipse/org/apache/commons/collections4/bag/HashBag,True,6.0,232.0,True,0.0,True,CFR-0.141,3421.0
32866,commons-collections/eclipse/org/apache/commons/collections4/bag/TransformedBag,True,46.0,784.0,False,,False,CFR-0.141,3413.0
32867,commons-collections/eclipse/org/apache/commons/collections4/bag/UnmodifiableBag,True,48.0,672.0,False,,False,CFR-0.141,3416.0
32868,commons-collections/eclipse/org/apache/commons/collections4/bag/AbstractMapBag,True,702.0,5975.0,False,,False,CFR-0.141,3411.0
32869,commons-collections/eclipse/org/apache/commons/collections4/bag/CollectionBag,True,115.0,1102.0,False,,False,CFR-0.141,3414.0
32870,commons-collections/eclipse/org/apache/commons/collections4/bag/SynchronizedBag,True,80.0,522.0,False,,False,CFR-0.141,3417.0
32871,commons-collections/eclipse/org/apache/commons/collections4/bag/UnmodifiableSortedBag,True,37.0,590.0,True,0.0,True,CFR-0.141,3418.0
32872,commons-collections/eclipse/org/apache/commons/collections4/TrieUtils,True,1.0,85.0,True,0.0,True,CFR-0.141,3289.0
32873,commons-collections/eclipse/org/apache/commons/collections4/ComparatorUtils,True,53.0,1077.0,True,4.0,True,CFR-0.141,3297.0
32874,commons-collections/eclipse/org/apache/commons/collections4/BidiMap,True,2.0,63.0,False,,,CFR-0.141,3266.0
32875,commons-collections/eclipse/org/apache/commons/collections4/MultiMapUtils,True,27.0,1294.0,True,0.0,True,CFR-0.141,3291.0
32876,commons-collections/eclipse/org/apache/commons/collections4/Get,True,0.0,82.0,True,0.0,,CFR-0.141,3288.0
32877,commons-collections/eclipse/org/apache/commons/collections4/comparators/NullComparator,True,20.0,883.0,False,,False,CFR-0.141,3327.0
32878,commons-collections/eclipse/org/apache/commons/collections4/comparators/package-info,True,,,False,,,CFR-0.141,3326.0
32879,commons-collections/eclipse/org/apache/commons/collections4/comparators/ComparatorChain,True,201.0,2170.0,False,,False,CFR-0.141,3328.0
32880,commons-collections/eclipse/org/apache/commons/collections4/comparators/ReverseComparator,True,20.0,508.0,False,,False,CFR-0.141,3332.0
32881,commons-collections/eclipse/org/apache/commons/collections4/comparators/BooleanComparator,True,26.0,498.0,False,,False,CFR-0.141,3330.0
32882,commons-collections/eclipse/org/apache/commons/collections4/comparators/TransformingComparator,True,48.0,1250.0,False,,False,CFR-0.141,3329.0
32883,commons-collections/eclipse/org/apache/commons/collections4/comparators/ComparableComparator,True,15.0,288.0,False,,False,CFR-0.141,3325.0
32884,commons-collections/eclipse/org/apache/commons/collections4/comparators/FixedOrderComparator,True,240.0,2193.0,False,,False,CFR-0.141,3331.0
32885,commons-collections/eclipse/org/apache/commons/collections4/list/AbstractSerializableListDecorator,True,11.0,173.0,True,0.0,True,CFR-0.141,3533.0
32886,commons-collections/eclipse/org/apache/commons/collections4/list/GrowthList,True,39.0,671.0,False,,False,CFR-0.141,3536.0
32887,commons-collections/eclipse/org/apache/commons/collections4/list/AbstractListDecorator,True,55.0,653.0,False,,False,CFR-0.141,3539.0
32888,commons-collections/eclipse/org/apache/commons/collections4/list/package-info,True,,,False,,,CFR-0.141,3537.0
32889,commons-collections/eclipse/org/apache/commons/collections4/list/UnmodifiableList,True,56.0,727.0,False,,False,CFR-0.141,3542.0
32890,commons-collections/eclipse/org/apache/commons/collections4/list/PredicatedList,True,85.0,1041.0,False,,False,CFR-0.141,3543.0
32891,commons-collections/eclipse/org/apache/commons/collections4/list/FixedSizeList,True,78.0,992.0,False,,False,CFR-0.141,3545.0
32892,commons-collections/eclipse/org/apache/commons/collections4/list/TransformedList,True,97.0,1440.0,False,,False,CFR-0.141,3535.0
32893,commons-collections/eclipse/org/apache/commons/collections4/list/CursorableLinkedList,True,367.0,4212.0,True,12.0,True,CFR-0.141,3546.0
32894,commons-collections/eclipse/org/apache/commons/collections4/list/NodeCachingLinkedList,True,113.0,1230.0,True,0.0,True,CFR-0.141,3544.0
32895,commons-collections/eclipse/org/apache/commons/collections4/list/TreeList,True,3741.0,16417.0,False,,False,CFR-0.141,3540.0
32896,commons-collections/eclipse/org/apache/commons/collections4/list/SetUniqueList,True,226.0,3491.0,False,,False,CFR-0.141,3534.0
32897,commons-collections/eclipse/org/apache/commons/collections4/list/AbstractLinkedList,True,3121.0,12597.0,False,,False,CFR-0.141,3538.0
32898,commons-collections/eclipse/org/apache/commons/collections4/list/LazyList,True,38.0,655.0,False,,False,CFR-0.141,3541.0
32899,commons-collections/eclipse/org/apache/commons/collections4/ListValuedMap,True,2.0,37.0,False,,,CFR-0.141,3290.0
32900,commons-collections/eclipse/org/apache/commons/collections4/PredicateUtils,True,73.0,1802.0,False,,False,CFR-0.141,3283.0
32901,commons-collections/eclipse/org/apache/commons/collections4/MultiMap,True,6.0,79.0,False,,,CFR-0.141,3291.0
32902,commons-collections/eclipse/org/apache/commons/collections4/MapIterator,True,3.0,44.0,False,,,CFR-0.141,3310.0
32903,commons-collections/eclipse/org/apache/commons/collections4/IterableGet,True,0.0,24.0,True,0.0,,CFR-0.141,3285.0
32904,commons-collections/eclipse/org/apache/commons/collections4/QueueUtils,True,9.0,325.0,True,0.0,True,CFR-0.141,3280.0
32905,commons-collections/eclipse/org/apache/commons/collections4/package-info,True,,,False,,,CFR-0.141,3284.0
32906,commons-collections/eclipse/org/apache/commons/collections4/Bag,True,11.0,127.0,False,,,CFR-0.141,3300.0
32907,commons-collections/eclipse/org/apache/commons/collections4/FactoryUtils,True,6.0,324.0,True,0.0,True,CFR-0.141,3270.0
32908,commons-collections/eclipse/org/apache/commons/collections4/MultiValuedMap,True,0.0,226.0,True,0.0,,CFR-0.141,3299.0
32909,commons-collections/eclipse/org/apache/commons/collections4/iterators/EnumerationIterator,True,50.0,643.0,False,,False,CFR-0.141,3370.0
32910,commons-collections/eclipse/org/apache/commons/collections4/iterators/PushbackIterator,True,32.0,520.0,False,,False,CFR-0.141,3334.0
32911,commons-collections/eclipse/org/apache/commons/collections4/iterators/LoopingIterator,True,47.0,498.0,False,,False,CFR-0.141,3345.0
32912,commons-collections/eclipse/org/apache/commons/collections4/iterators/ReverseListIterator,True,101.0,813.0,False,,False,CFR-0.141,3365.0
32913,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractUntypedIteratorDecorator,True,13.0,212.0,False,,False,CFR-0.141,3344.0
32914,commons-collections/eclipse/org/apache/commons/collections4/iterators/CollatingIterator,True,245.0,2973.0,False,,False,CFR-0.141,3372.0
32915,commons-collections/eclipse/org/apache/commons/collections4/iterators/PeekingIterator,True,92.0,961.0,False,,False,CFR-0.141,3336.0
32916,commons-collections/eclipse/org/apache/commons/collections4/iterators/EmptyMapIterator,True,6.0,117.0,False,,False,CFR-0.141,3352.0
32917,commons-collections/eclipse/org/apache/commons/collections4/iterators/package-info,True,,,False,,,CFR-0.141,3349.0
32918,commons-collections/eclipse/org/apache/commons/collections4/iterators/FilterIterator,True,106.0,931.0,False,,False,CFR-0.141,3351.0
32919,commons-collections/eclipse/org/apache/commons/collections4/iterators/IteratorEnumeration,True,13.0,274.0,False,,False,CFR-0.141,3359.0
32920,commons-collections/eclipse/org/apache/commons/collections4/iterators/EmptyOrderedMapIterator,True,6.0,117.0,False,,False,CFR-0.141,3368.0
32921,commons-collections/eclipse/org/apache/commons/collections4/iterators/EmptyIterator,True,13.0,159.0,False,,False,CFR-0.141,3337.0
32922,commons-collections/eclipse/org/apache/commons/collections4/iterators/ArrayListIterator,True,32.0,827.0,False,,False,CFR-0.141,3356.0
32923,commons-collections/eclipse/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIterator,True,39.0,675.0,False,,False,CFR-0.141,3350.0
32924,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractOrderedMapIteratorDecorator,True,43.0,509.0,False,,,CFR-0.141,3346.0
32925,commons-collections/eclipse/org/apache/commons/collections4/iterators/LoopingListIterator,True,124.0,1088.0,False,,False,CFR-0.141,3353.0
32926,commons-collections/eclipse/org/apache/commons/collections4/iterators/LazyIteratorChain,True,113.0,874.0,False,,False,CFR-0.141,3362.0
32927,commons-collections/eclipse/org/apache/commons/collections4/iterators/EmptyListIterator,True,13.0,159.0,False,,False,CFR-0.141,3342.0
32928,commons-collections/eclipse/org/apache/commons/collections4/iterators/IteratorIterable,True,47.0,571.0,False,,False,CFR-0.141,3339.0
32929,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractEmptyIterator,True,3.0,181.0,True,0.0,True,CFR-0.141,3357.0
32930,commons-collections/eclipse/org/apache/commons/collections4/iterators/SingletonListIterator,True,90.0,748.0,False,,False,CFR-0.141,3361.0
32931,commons-collections/eclipse/org/apache/commons/collections4/iterators/TransformIterator,True,37.0,708.0,False,,False,CFR-0.141,3341.0
32932,commons-collections/eclipse/org/apache/commons/collections4/iterators/UnmodifiableIterator,True,17.0,348.0,False,,False,CFR-0.141,3333.0
32933,commons-collections/eclipse/org/apache/commons/collections4/iterators/ObjectArrayIterator,True,21.0,792.0,False,,False,CFR-0.141,3348.0
32934,commons-collections/eclipse/org/apache/commons/collections4/iterators/ObjectArrayListIterator,True,39.0,747.0,False,,False,CFR-0.141,3373.0
32935,commons-collections/eclipse/org/apache/commons/collections4/iterators/UniqueFilterIterator,True,1.0,50.0,True,0.0,True,CFR-0.141,3343.0
32936,commons-collections/eclipse/org/apache/commons/collections4/iterators/FilterListIterator,True,265.0,1709.0,False,,False,CFR-0.141,3335.0
32937,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractMapIteratorDecorator,True,33.0,425.0,False,,,CFR-0.141,3367.0
32938,commons-collections/eclipse/org/apache/commons/collections4/iterators/PermutationIterator,True,170.0,1833.0,False,,False,CFR-0.141,3360.0
32939,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractIteratorDecorator,True,5.0,65.0,False,,False,CFR-0.141,3358.0
32940,commons-collections/eclipse/org/apache/commons/collections4/iterators/BoundedIterator,True,72.0,797.0,False,,False,CFR-0.141,3355.0
32941,commons-collections/eclipse/org/apache/commons/collections4/iterators/EmptyOrderedIterator,True,5.0,98.0,False,,False,CFR-0.141,3369.0
32942,commons-collections/eclipse/org/apache/commons/collections4/iterators/SingletonIterator,True,60.0,451.0,False,,False,CFR-0.141,3364.0
32943,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractEmptyMapIterator,True,5.0,91.0,True,0.0,True,CFR-0.141,3375.0
32944,commons-collections/eclipse/org/apache/commons/collections4/iterators/ListIteratorWrapper,True,197.0,2094.0,False,,False,CFR-0.141,3363.0
32945,commons-collections/eclipse/org/apache/commons/collections4/iterators/AbstractListIteratorDecorator,True,49.0,457.0,False,,False,CFR-0.141,3374.0
32946,commons-collections/eclipse/org/apache/commons/collections4/iterators/NodeListIterator,True,31.0,423.0,False,,False,CFR-0.141,3340.0
32947,commons-collections/eclipse/org/apache/commons/collections4/iterators/ArrayIterator,True,45.0,836.0,False,,False,CFR-0.141,3338.0
32948,commons-collections/eclipse/org/apache/commons/collections4/iterators/ObjectGraphIterator,True,173.0,1851.0,False,,False,CFR-0.141,3376.0
32949,commons-collections/eclipse/org/apache/commons/collections4/iterators/UnmodifiableMapIterator,True,29.0,591.0,False,,False,CFR-0.141,3354.0
32950,commons-collections/eclipse/org/apache/commons/collections4/iterators/UnmodifiableListIterator,True,43.0,547.0,False,,False,CFR-0.141,3347.0
32951,commons-collections/eclipse/org/apache/commons/collections4/iterators/EntrySetMapIterator,True,89.0,1163.0,False,,,CFR-0.141,3371.0
32952,commons-collections/eclipse/org/apache/commons/collections4/iterators/IteratorChain,True,159.0,1491.0,False,,False,CFR-0.141,3366.0
32953,commons-collections/eclipse/org/apache/commons/collections4/ClosureUtils,True,49.0,1773.0,False,,False,CFR-0.141,3298.0
32954,commons-collections/eclipse/org/apache/commons/collections4/bidimap/UnmodifiableBidiMap,True,52.0,996.0,False,,False,CFR-0.141,3430.0
32955,commons-collections/eclipse/org/apache/commons/collections4/bidimap/AbstractSortedBidiMapDecorator,True,28.0,515.0,False,,False,CFR-0.141,3425.0
32956,commons-collections/eclipse/org/apache/commons/collections4/bidimap/AbstractOrderedBidiMapDecorator,True,25.0,450.0,False,,False,CFR-0.141,3426.0
32957,commons-collections/eclipse/org/apache/commons/collections4/bidimap/UnmodifiableOrderedBidiMap,True,56.0,1036.0,False,,False,CFR-0.141,3432.0
32958,commons-collections/eclipse/org/apache/commons/collections4/bidimap/package-info,True,,,False,,,CFR-0.141,3429.0
32959,commons-collections/eclipse/org/apache/commons/collections4/bidimap/AbstractBidiMapDecorator,True,21.0,408.0,False,,False,CFR-0.141,3433.0
32960,commons-collections/eclipse/org/apache/commons/collections4/bidimap/AbstractDualBidiMap,True,1079.0,9318.0,False,,False,CFR-0.141,3434.0
32961,commons-collections/eclipse/org/apache/commons/collections4/bidimap/TreeBidiMap,True,5359.0,36018.0,False,,False,CFR-0.141,3427.0
32962,commons-collections/eclipse/org/apache/commons/collections4/bidimap/DualHashBidiMap,True,24.0,595.0,True,0.0,True,CFR-0.141,3424.0
32963,commons-collections/eclipse/org/apache/commons/collections4/bidimap/DualLinkedHashBidiMap,True,24.0,595.0,True,0.0,True,CFR-0.141,3435.0
32964,commons-collections/eclipse/org/apache/commons/collections4/bidimap/UnmodifiableSortedBidiMap,True,73.0,1287.0,False,,False,CFR-0.141,3428.0
32965,commons-collections/eclipse/org/apache/commons/collections4/bidimap/DualTreeBidiMap,True,462.0,5036.0,False,,False,CFR-0.141,3431.0
32966,commons-collections/eclipse/org/apache/commons/collections4/queue/CircularFifoQueue,True,657.0,3710.0,False,,False,CFR-0.141,3440.0
32967,commons-collections/eclipse/org/apache/commons/collections4/queue/package-info,True,,,False,,,CFR-0.141,3439.0
32968,commons-collections/eclipse/org/apache/commons/collections4/queue/AbstractQueueDecorator,True,23.0,298.0,False,,False,CFR-0.141,3437.0
32969,commons-collections/eclipse/org/apache/commons/collections4/queue/PredicatedQueue,True,28.0,390.0,False,,False,CFR-0.141,3436.0
32970,commons-collections/eclipse/org/apache/commons/collections4/queue/TransformedQueue,True,44.0,676.0,False,,False,CFR-0.141,3441.0
32971,commons-collections/eclipse/org/apache/commons/collections4/queue/UnmodifiableQueue,True,39.0,603.0,False,,False,CFR-0.141,3438.0
32972,commons-collections/eclipse/org/apache/commons/collections4/Unmodifiable,True,0.0,0.0,True,0.0,,CFR-0.141,3304.0
32973,commons-collections/eclipse/org/apache/commons/collections4/BagUtils,True,39.0,776.0,True,0.0,True,CFR-0.141,3300.0
32974,commons-collections/eclipse/org/apache/commons/collections4/Equator,True,0.0,24.0,True,0.0,,CFR-0.141,3295.0
32975,commons-collections/eclipse/org/apache/commons/collections4/OrderedMap,True,1.0,52.0,False,,,CFR-0.141,3272.0
32976,commons-collections/eclipse/org/apache/commons/collections4/Predicate,True,0.0,11.0,True,0.0,,CFR-0.141,3292.0
32977,commons-collections/eclipse/org/apache/commons/collections4/CollectionUtils,True,2662.0,13796.0,False,,False,CFR-0.141,3275.0
32978,commons-collections/eclipse/org/apache/commons/collections4/TransformerUtils,True,55.0,2453.0,True,0.0,True,CFR-0.141,3267.0
32979,commons-collections/eclipse/org/apache/commons/collections4/IteratorUtils,True,247.0,4855.0,False,,False,CFR-0.141,3313.0
32980,commons-collections/eclipse/org/apache/commons/collections4/SetValuedMap,True,2.0,37.0,False,,,CFR-0.141,3301.0
32981,commons-collections/eclipse/org/apache/commons/collections4/OrderedBidiMap,True,1.0,33.0,False,,,CFR-0.141,3308.0
32982,commons-collections/eclipse/org/apache/commons/collections4/splitmap/package-info,True,,,False,,,CFR-0.141,3555.0
32983,commons-collections/eclipse/org/apache/commons/collections4/splitmap/AbstractIterableGetMapDecorator,True,69.0,870.0,False,,False,CFR-0.141,3557.0
32984,commons-collections/eclipse/org/apache/commons/collections4/splitmap/TransformedSplitMap,True,67.0,1473.0,False,,False,CFR-0.141,3556.0
32985,commons-collections/eclipse/org/apache/commons/collections4/SplitMapUtils,True,165.0,2357.0,False,,False,CFR-0.141,3314.0
32986,commons-collections/eclipse/org/apache/commons/collections4/ResettableListIterator,True,0.0,20.0,True,0.0,,CFR-0.141,3268.0
32987,commons-collections/eclipse/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMap,True,27.0,862.0,True,0.0,True,CFR-0.141,3403.0
32988,commons-collections/eclipse/org/apache/commons/collections4/multimap/package-info,True,,,False,,,CFR-0.141,3400.0
32989,commons-collections/eclipse/org/apache/commons/collections4/multimap/MultiValuedHashMap,True,115.0,1567.0,True,0.0,True,CFR-0.141,3406.0
32990,commons-collections/eclipse/org/apache/commons/collections4/multimap/AbstractListValuedMap,True,450.0,3899.0,False,,False,CFR-0.141,3402.0
32991,commons-collections/eclipse/org/apache/commons/collections4/multimap/TransformedMultiValuedMap,True,82.0,2388.0,False,,False,CFR-0.141,3401.0
32992,commons-collections/eclipse/org/apache/commons/collections4/multimap/AbstractSetValuedMap,True,96.0,1449.0,False,,False,CFR-0.141,3405.0
32993,commons-collections/eclipse/org/apache/commons/collections4/multimap/AbstractMultiValuedMapDecorator,True,120.0,1630.0,False,,False,CFR-0.141,3404.0
32994,commons-collections/eclipse/org/apache/commons/collections4/multimap/MultiValuedLinkedHashMap,True,115.0,1567.0,True,0.0,True,CFR-0.141,3399.0
32995,commons-collections/eclipse/org/apache/commons/collections4/multimap/AbstractMultiValuedMap,True,1303.0,11110.0,False,,False,CFR-0.141,3404.0
32996,commons-collections/eclipse/org/apache/commons/collections4/collection/UnmodifiableCollection,True,26.0,412.0,False,,False,CFR-0.141,3393.0
32997,commons-collections/eclipse/org/apache/commons/collections4/collection/PredicatedCollection,True,37.0,563.0,True,0.0,True,CFR-0.141,3397.0
32998,commons-collections/eclipse/org/apache/commons/collections4/collection/package-info,True,,,False,,,CFR-0.141,3395.0
32999,commons-collections/eclipse/org/apache/commons/collections4/collection/CompositeCollection,True,208.0,2565.0,False,,False,CFR-0.141,3396.0
33000,commons-collections/eclipse/org/apache/commons/collections4/collection/IndexedCollection,True,113.0,1837.0,False,,False,CFR-0.141,3390.0
33001,commons-collections/eclipse/org/apache/commons/collections4/collection/TransformedCollection,True,40.0,886.0,False,,False,CFR-0.141,3391.0
33002,commons-collections/eclipse/org/apache/commons/collections4/collection/UnmodifiableBoundedCollection,True,55.0,907.0,False,,False,CFR-0.141,3394.0
33003,commons-collections/eclipse/org/apache/commons/collections4/collection/SynchronizedCollection,True,276.0,1492.0,False,,False,CFR-0.141,3392.0
33004,commons-collections/eclipse/org/apache/commons/collections4/collection/AbstractCollectionDecorator,True,87.0,1042.0,False,,False,CFR-0.141,3398.0
33005,commons-collections/eclipse/org/apache/commons/collections4/SetUtils,True,47.0,1081.0,False,,False,CFR-0.141,3286.0
33006,commons-collections/eclipse/org/apache/commons/collections4/ListUtils,True,292.0,4417.0,False,,False,CFR-0.141,3269.0
33007,commons-collections/eclipse/org/apache/commons/collections4/IterableSortedMap,True,0.0,22.0,True,0.0,,CFR-0.141,3305.0
33008,commons-collections/eclipse/org/apache/commons/collections4/map/HashedMap,True,18.0,308.0,True,0.0,True,CFR-0.141,3456.0
33009,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractSortedMapDecorator,True,63.0,1021.0,False,,False,CFR-0.141,3445.0
33010,commons-collections/eclipse/org/apache/commons/collections4/map/StaticBucketMap,True,932.0,8496.0,False,,False,CFR-0.141,3455.0
33011,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractInputCheckedMapDecorator,True,43.0,1912.0,False,,False,CFR-0.141,3469.0
33012,commons-collections/eclipse/org/apache/commons/collections4/map/Flat3Map,True,5340.0,17534.0,False,,False,CFR-0.141,3474.0
33013,commons-collections/eclipse/org/apache/commons/collections4/map/TransformedMap,True,73.0,1847.0,False,,False,CFR-0.141,3463.0
33014,commons-collections/eclipse/org/apache/commons/collections4/map/ReferenceMap,True,42.0,338.0,True,0.0,True,CFR-0.141,3453.0
33015,commons-collections/eclipse/org/apache/commons/collections4/map/LazySortedMap,True,49.0,901.0,False,,False,CFR-0.141,3451.0
33016,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractReferenceMap,True,1226.0,10136.0,False,,False,CFR-0.141,3467.0
33017,commons-collections/eclipse/org/apache/commons/collections4/map/EntrySetToMapIteratorAdapter,True,53.0,737.0,False,,False,CFR-0.141,3476.0
33018,commons-collections/eclipse/org/apache/commons/collections4/map/package-info,True,,,False,,,CFR-0.141,3452.0
33019,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractHashedMap,True,3258.0,16267.0,False,,False,CFR-0.141,3471.0
33020,commons-collections/eclipse/org/apache/commons/collections4/map/ListOrderedMap,True,695.0,7867.0,False,,False,CFR-0.141,3477.0
33021,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractOrderedMapDecorator,True,23.0,394.0,False,,False,CFR-0.141,3443.0
33022,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractIterableMap,True,4.0,62.0,False,,False,CFR-0.141,3473.0
33023,commons-collections/eclipse/org/apache/commons/collections4/map/PredicatedMap,True,97.0,1311.0,False,,False,CFR-0.141,3458.0
33024,commons-collections/eclipse/org/apache/commons/collections4/map/ReferenceIdentityMap,True,67.0,582.0,True,4.0,True,CFR-0.141,3466.0
33025,commons-collections/eclipse/org/apache/commons/collections4/map/LazyMap,True,38.0,860.0,False,,False,CFR-0.141,3464.0
33026,commons-collections/eclipse/org/apache/commons/collections4/map/MultiValueMap,True,255.0,4065.0,False,,False,CFR-0.141,3447.0
33027,commons-collections/eclipse/org/apache/commons/collections4/map/MultiKeyMap,True,2505.0,12692.0,False,,False,CFR-0.141,3444.0
33028,commons-collections/eclipse/org/apache/commons/collections4/map/CaseInsensitiveMap,True,20.0,528.0,True,0.0,True,CFR-0.141,3450.0
33029,commons-collections/eclipse/org/apache/commons/collections4/map/UnmodifiableSortedMap,True,52.0,969.0,False,,False,CFR-0.141,3460.0
33030,commons-collections/eclipse/org/apache/commons/collections4/map/UnmodifiableEntrySet,True,57.0,1437.0,False,,False,CFR-0.141,3459.0
33031,commons-collections/eclipse/org/apache/commons/collections4/map/TransformedSortedMap,True,59.0,1255.0,False,,False,CFR-0.141,3475.0
33032,commons-collections/eclipse/org/apache/commons/collections4/map/LinkedMap,True,105.0,1748.0,True,0.0,True,CFR-0.141,3457.0
33033,commons-collections/eclipse/org/apache/commons/collections4/map/UnmodifiableMap,True,45.0,957.0,False,,False,CFR-0.141,3454.0
33034,commons-collections/eclipse/org/apache/commons/collections4/map/FixedSizeSortedMap,True,58.0,1097.0,False,,False,CFR-0.141,3470.0
33035,commons-collections/eclipse/org/apache/commons/collections4/map/PassiveExpiringMap,True,269.0,2932.0,False,,False,CFR-0.141,3462.0
33036,commons-collections/eclipse/org/apache/commons/collections4/map/LRUMap,True,234.0,3013.0,False,,False,CFR-0.141,3446.0
33037,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractLinkedMap,True,551.0,7347.0,False,,False,CFR-0.141,3465.0
33038,commons-collections/eclipse/org/apache/commons/collections4/map/CompositeMap,True,116.0,4887.0,False,,False,CFR-0.141,3442.0
33039,commons-collections/eclipse/org/apache/commons/collections4/map/SingletonMap,True,456.0,4236.0,False,,False,CFR-0.141,3472.0
33040,commons-collections/eclipse/org/apache/commons/collections4/map/DefaultedMap,True,35.0,981.0,False,,False,CFR-0.141,3449.0
33041,commons-collections/eclipse/org/apache/commons/collections4/map/FixedSizeMap,True,57.0,851.0,False,,False,CFR-0.141,3468.0
33042,commons-collections/eclipse/org/apache/commons/collections4/map/UnmodifiableOrderedMap,True,40.0,860.0,False,,False,CFR-0.141,3461.0
33043,commons-collections/eclipse/org/apache/commons/collections4/map/PredicatedSortedMap,True,51.0,832.0,False,,False,CFR-0.141,3478.0
33044,commons-collections/eclipse/org/apache/commons/collections4/map/AbstractMapDecorator,True,80.0,1030.0,False,,False,CFR-0.141,3448.0
33045,commons-collections/eclipse/org/apache/commons/collections4/IterableMap,True,0.0,31.0,True,0.0,,CFR-0.141,3311.0
33046,commons-collections/eclipse/org/apache/commons/collections4/ArrayStack,True,50.0,618.0,True,0.0,True,CFR-0.141,3294.0
33047,commons-collections/eclipse/org/apache/commons/collections4/BoundedMap,True,0.0,23.0,True,0.0,,CFR-0.141,3274.0
33048,commons-collections/eclipse/org/apache/commons/collections4/Transformer,True,0.0,13.0,True,0.0,,CFR-0.141,3276.0
33049,commons-collections/eclipse/org/apache/commons/collections4/functors/DefaultEquator,True,14.0,250.0,False,,False,CFR-0.141,3486.0
33050,commons-collections/eclipse/org/apache/commons/collections4/functors/StringValueTransformer,True,5.0,162.0,False,,False,CFR-0.141,3531.0
33051,commons-collections/eclipse/org/apache/commons/collections4/functors/FactoryTransformer,True,14.0,274.0,False,,False,CFR-0.141,3514.0
33052,commons-collections/eclipse/org/apache/commons/collections4/functors/ChainedTransformer,True,20.0,978.0,False,,False,CFR-0.141,3521.0
33053,commons-collections/eclipse/org/apache/commons/collections4/functors/PredicateDecorator,True,0.0,22.0,True,0.0,,CFR-0.141,3513.0
33054,commons-collections/eclipse/org/apache/commons/collections4/functors/NotPredicate,True,15.0,290.0,False,,False,CFR-0.141,3485.0
33055,commons-collections/eclipse/org/apache/commons/collections4/functors/AnyPredicate,True,18.0,593.0,False,,False,CFR-0.141,3525.0
33056,commons-collections/eclipse/org/apache/commons/collections4/functors/MapTransformer,True,14.0,365.0,False,,False,CFR-0.141,3492.0
33057,commons-collections/eclipse/org/apache/commons/collections4/functors/NullIsFalsePredicate,True,15.0,311.0,False,,False,CFR-0.141,3529.0
33058,commons-collections/eclipse/org/apache/commons/collections4/functors/NOPTransformer,True,7.0,140.0,False,,False,CFR-0.141,3522.0
33059,commons-collections/eclipse/org/apache/commons/collections4/functors/PrototypeFactory,True,81.0,1269.0,False,,False,CFR-0.141,3518.0
33060,commons-collections/eclipse/org/apache/commons/collections4/functors/package-info,True,,,False,,,CFR-0.141,3489.0
33061,commons-collections/eclipse/org/apache/commons/collections4/functors/NullIsExceptionPredicate,True,15.0,319.0,False,,False,CFR-0.141,3527.0
